timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:09:41.099031,0.0,48.59375,425130.375,5,40,0,40,0,0,1,test
2025-12-10T08:09:42.116279,2.2,49.6875,425291.0,15,40,10,30,0,9,11,test
2025-12-10T08:09:43.125680,4.3,50.828125,425613.28125,35,40,30,10,0,22,31,test
2025-12-10T08:09:44.134441,4.8,51.515625,425773.9375,45,40,40,0,10,42,41,test
2025-12-10T08:09:45.143260,0.8,51.59375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:46.151029,0.4,51.609375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:47.159955,0.2,51.609375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:48.169408,0.4,51.609375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:49.176455,0.3,51.609375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:50.187761,0.4,51.609375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:51.197543,0.3,51.609375,425773.9375,45,40,40,0,13,43,41,test
2025-12-10T08:09:52.210491,2.4,51.609375,425773.9375,45,40,40,0,7,41,41,test
2025-12-10T08:09:53.222095,4.3,51.609375,425773.9375,45,40,40,0,6,41,41,test
2025-12-10T08:09:54.229115,5.3,51.609375,425773.9375,45,40,40,0,9,42,41,test
2025-12-10T08:09:55.237453,1.3,51.625,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:09:56.246153,0.2,51.625,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:09:57.253506,0.2,51.625,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:09:58.261797,0.2,42.578125,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:09:59.268041,0.2,42.578125,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:10:00.276202,0.3,42.578125,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:10:01.285474,0.3,42.578125,425773.9375,45,40,40,0,14,44,41,test
2025-12-10T08:10:02.294314,2.1,42.59375,425773.9375,45,40,40,0,8,40,41,test
2025-12-10T08:10:03.305057,4.3,42.59375,425773.9375,45,40,40,0,4,38,41,test
2025-12-10T08:10:04.313519,4.6,42.625,425790.0,46,40,40,0,9,40,42,test
2025-12-10T08:10:05.324687,2.2,42.625,425790.0,46,40,40,0,16,47,42,test
2025-12-10T08:10:06.334534,0.3,42.65625,425790.0,46,40,40,0,17,47,42,test
2025-12-10T08:10:07.342310,0.4,42.65625,425790.0,46,40,40,0,17,47,42,test
2025-12-10T08:10:08.349556,0.4,42.65625,425790.0,46,40,40,0,17,47,42,test
2025-12-10T08:10:09.361232,0.4,42.65625,425790.0,46,40,40,0,17,47,42,test
2025-12-10T08:10:10.370100,0.3,42.65625,425790.0,46,40,40,0,17,47,42,test
2025-12-10T08:10:11.385158,0.4,42.65625,425790.0,46,40,40,0,17,47,42,bg_completion
2025-12-10T08:10:12.388965,0.5,42.65625,425790.0,46,40,40,0,13,44,42,bg_completion
2025-12-10T08:10:13.395315,2.5,42.65625,425790.0,46,40,35,5,0,35,42,bg_completion
2025-12-10T08:10:14.405167,1.2,42.65625,425790.0,46,40,21,19,0,21,42,bg_completion
2025-12-10T08:10:15.417251,0.7,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:16.424231,0.3,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:17.433489,0.4,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:18.446222,0.4,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:19.457961,0.4,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:20.464099,0.3,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:21.473576,0.3,42.65625,425790.0,46,40,17,23,0,17,42,bg_completion
2025-12-10T08:10:22.483925,0.7,42.65625,425790.0,46,40,12,28,0,12,42,bg_completion
2025-12-10T08:10:23.495290,1.2,42.65625,425790.0,46,40,0,40,0,0,42,bg_completion
