timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:38:37.777396,0.0,48.46875,425129.75,5,40,0,40,0,0,1,test
2025-12-10T08:38:38.791306,3.5,51.046875,425644.78125,37,40,32,8,0,32,33,test
2025-12-10T08:38:39.799266,9.2,52.75,425774.3125,45,40,40,0,66,106,41,test
2025-12-10T08:38:40.808084,11.8,54.78125,425776.3125,45,40,40,0,179,219,41,test
2025-12-10T08:38:41.813123,13.8,57.25,425778.3125,45,40,40,0,326,366,41,test
2025-12-10T08:38:42.823788,14.9,60.625,425781.3125,45,40,40,0,517,557,41,test
2025-12-10T08:38:43.831756,10.7,63.734375,425784.3125,45,40,40,0,720,760,41,test
2025-12-10T08:38:44.836057,17.4,66.8125,425787.3125,45,40,40,0,918,958,41,test
2025-12-10T08:38:45.843661,17.4,69.78125,425790.3125,45,40,40,0,1109,1149,41,test
2025-12-10T08:38:46.852634,18.3,73.234375,425793.3125,45,40,40,0,1311,1351,41,test
2025-12-10T08:38:47.860914,15.0,76.421875,425795.3125,45,40,40,0,1510,1550,41,test
2025-12-10T08:38:48.867250,16.4,78.9375,425798.3125,45,40,40,0,1666,1706,41,test
2025-12-10T08:38:49.877579,20.9,82.1875,425801.3125,45,40,40,0,1872,1912,41,test
2025-12-10T08:38:50.886695,23.2,85.15625,425804.3125,45,40,40,0,2075,2115,41,test
2025-12-10T08:38:51.891636,23.0,88.296875,425806.3125,45,40,40,0,2272,2312,41,test
2025-12-10T08:38:52.898727,23.9,91.546875,425809.3125,45,40,40,0,2467,2507,41,test
2025-12-10T08:38:53.910751,30.5,94.71875,425812.3125,45,40,40,0,2671,2711,41,test
2025-12-10T08:38:54.917635,15.6,97.875,425815.3125,45,40,40,0,2866,2906,41,test
2025-12-10T08:38:55.928742,25.0,100.9375,425818.3125,45,40,40,0,3061,3101,41,test
2025-12-10T08:38:56.937994,19.4,103.921875,425821.3125,45,40,40,0,3257,3297,41,test
2025-12-10T08:38:57.941707,25.7,107.140625,425824.3125,45,40,40,0,3456,3496,41,test
2025-12-10T08:38:58.947483,24.6,109.625,425826.3125,45,40,40,0,3605,3645,41,test
2025-12-10T08:38:59.961369,26.7,112.765625,425829.3125,45,40,40,0,3813,3853,41,test
2025-12-10T08:39:00.968889,23.1,115.703125,425832.3125,45,40,40,0,4010,4050,41,test
2025-12-10T08:39:01.981781,22.3,118.90625,425834.3125,45,40,40,0,4202,4242,41,test
2025-12-10T08:39:02.988200,29.5,121.75,425837.3125,45,40,40,0,4405,4445,41,test
2025-12-10T08:39:04.008310,22.7,125.21875,425840.3125,45,40,40,0,4601,4641,41,test
2025-12-10T08:39:05.017180,25.2,128.328125,425843.3125,45,40,40,0,4807,4847,41,test
2025-12-10T08:39:06.025664,23.6,132.515625,425846.3125,45,40,40,0,5010,5050,41,test
2025-12-10T08:39:07.033975,23.8,135.671875,425849.3125,45,40,40,0,5209,5249,41,test
2025-12-10T08:39:08.043932,18.3,138.171875,425851.3125,45,40,40,0,5403,5443,41,bg_completion
2025-12-10T08:39:09.051593,2.2,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:10.074845,0.3,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:11.105453,0.3,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:12.118269,0.4,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:13.131672,0.3,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:14.142293,0.3,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:15.151404,0.4,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:16.162887,0.3,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:17.175592,0.4,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:18.187412,0.4,138.1875,425851.3125,45,40,40,0,5364,5404,41,bg_completion
2025-12-10T08:39:19.199509,3.2,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:20.208268,0.3,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
2025-12-10T08:39:21.219463,0.3,138.1875,425851.3125,45,40,40,0,5324,5364,41,bg_completion
