timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:10:29.633992,0.0,48.859375,425134.140625,5,40,0,40,0,0,1,test
2025-12-10T08:10:30.649892,2.4,50.453125,425456.421875,25,40,20,20,0,14,21,test
2025-12-10T08:10:31.658619,7.5,52.0,425777.703125,45,40,40,0,18,43,41,test
2025-12-10T08:10:32.669908,1.3,52.3125,425778.703125,45,40,40,0,35,45,41,test
2025-12-10T08:10:33.675531,0.6,52.546875,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:34.686021,0.4,52.5625,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:35.696503,0.3,52.5625,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:36.700390,0.2,52.5625,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:37.715856,0.4,52.5625,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:38.725485,0.3,52.5625,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:39.735912,0.3,52.5625,425778.703125,45,40,40,0,45,45,41,test
2025-12-10T08:10:40.746033,2.7,52.5625,425778.703125,45,40,40,0,38,53,41,test
2025-12-10T08:10:41.756854,7.0,50.109375,425778.703125,45,40,40,0,53,60,41,test
2025-12-10T08:10:42.770386,5.1,52.234375,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:43.778332,0.2,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:44.785480,0.3,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:45.793547,0.2,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:46.801938,0.3,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:47.813446,0.4,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:48.823048,0.3,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:49.834073,0.4,52.25,425778.703125,45,40,40,0,64,64,41,test
2025-12-10T08:10:50.847980,1.0,52.25,425778.703125,45,40,40,0,61,62,41,test
2025-12-10T08:10:51.856799,8.7,52.25,425778.703125,45,40,40,0,51,67,41,test
2025-12-10T08:10:52.867887,2.3,47.015625,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:53.875754,0.3,47.03125,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:54.883714,0.3,47.03125,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:55.896072,0.4,47.03125,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:56.904997,0.4,47.03125,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:57.920358,0.3,47.03125,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:58.931115,0.3,47.03125,425778.703125,45,40,40,0,68,68,41,test
2025-12-10T08:10:59.940305,0.5,47.03125,425778.703125,45,40,40,0,68,68,41,bg_completion
2025-12-10T08:11:00.947786,0.6,47.03125,425778.703125,45,40,40,0,62,63,41,bg_completion
2025-12-10T08:11:01.956909,4.6,47.03125,425778.703125,45,40,40,0,31,52,41,bg_completion
2025-12-10T08:11:02.964841,2.5,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:03.975694,0.4,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:04.985556,0.2,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:05.991450,0.3,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:07.001208,0.3,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:08.013798,0.4,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:09.022980,0.4,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:10.033482,0.3,47.03125,425778.703125,45,40,40,0,28,68,41,bg_completion
2025-12-10T08:11:11.043018,0.8,47.03125,425778.703125,45,40,40,0,23,63,41,bg_completion
2025-12-10T08:11:12.054282,2.5,47.03125,425778.703125,45,40,40,0,0,40,41,bg_completion
2025-12-10T08:11:13.065026,1.0,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:14.078906,0.4,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:15.089611,0.3,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:16.098104,0.3,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:17.106368,0.4,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:18.116119,0.3,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:19.127524,0.4,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:20.140983,0.3,47.03125,425778.703125,45,40,28,12,0,28,41,bg_completion
2025-12-10T08:11:21.150158,0.6,47.046875,425778.703125,45,40,19,21,0,19,41,bg_completion
2025-12-10T08:11:22.158758,1.7,47.046875,425778.703125,45,40,0,40,0,0,41,bg_completion
