Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765383175,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765383176,5,,Aggregated,0.000000,0.000000,210,210,210,210,210,210,210,210,210,210,210,10,0,210.0,208.83983739913674,205.0844580080593,213.5844169970369,198.0
1765383177,10,,Aggregated,0.000000,0.000000,210,210,210,210,220,220,230,230,230,230,230,32,0,210.0,210.46443349951005,204.51983300154097,225.44304199982435,198.0
1765383178,10,,Aggregated,5.000000,0.000000,210,210,210,210,220,220,220,230,230,230,230,51,0,210.0,210.12109798047118,204.51983300154097,225.44304199982435,198.0
1765383179,10,,Aggregated,9.000000,0.000000,210,210,210,210,210,220,220,230,230,230,230,71,0,210.0,209.82503635184938,204.43533299840055,225.44304199982435,198.0
1765383180,10,,Aggregated,13.666667,0.000000,210,210,210,210,210,220,220,230,230,230,230,92,0,210.0,209.64723729269716,204.43533299840055,225.44304199982435,198.0
1765383181,10,,Aggregated,15.250000,0.000000,210,210,210,210,210,220,220,230,230,230,230,112,0,210.0,209.58936605269886,201.99166699603666,230.05920799914747,198.0
1765383182,10,,Aggregated,15.600000,0.000000,210,210,210,210,210,220,220,230,230,230,230,130,0,210.0,209.37615766854904,201.99166699603666,230.05920799914747,198.0
1765383183,10,,Aggregated,16.500000,0.000000,210,210,210,210,210,220,220,230,230,230,230,148,0,210.0,209.474385107692,201.99166699603666,230.05920799914747,198.0
1765383184,10,,Aggregated,17.000000,0.000000,210,210,210,210,210,220,220,230,230,230,230,168,0,210.0,209.46265473182956,201.99166699603666,230.05920799914747,198.0
1765383185,10,,Aggregated,17.000000,0.000000,210,210,210,210,210,220,220,230,230,230,230,187,0,210.0,209.3458529356319,201.99166699603666,230.05920799914747,198.0
1765383186,10,,Aggregated,17.333333,0.000000,210,210,210,210,210,220,220,220,230,230,230,208,0,210.0,209.22518849979846,201.99166699603666,230.05920799914747,198.0
1765383187,10,,Aggregated,17.700000,0.000000,210,210,210,210,210,210,220,220,230,230,230,227,0,210.0,209.16537353277897,201.99166699603666,230.05920799914747,198.0
1765383188,10,,Aggregated,19.100000,0.000000,210,210,210,210,210,220,220,220,230,230,230,247,0,210.0,209.27605465978766,201.99166699603666,230.05920799914747,198.0
1765383189,10,,Aggregated,19.600000,0.000000,210,210,210,210,210,210,220,220,230,230,230,263,0,210.0,209.2177208554298,201.99166699603666,230.05920799914747,198.0
1765383190,10,,Aggregated,19.200000,0.000000,210,210,210,210,210,210,220,220,230,230,230,282,0,210.0,209.18378487226457,201.99166699603666,230.05920799914747,198.0
1765383191,10,,Aggregated,19.000000,0.000000,210,210,210,210,210,210,220,220,230,230,230,302,0,210.0,209.08792881113524,201.99166699603666,230.05920799914747,198.0
1765383192,10,,Aggregated,19.200000,0.000000,210,210,210,210,210,210,220,220,230,230,230,321,0,210.0,208.9999858502569,201.99166699603666,230.05920799914747,198.0
1765383193,10,,Aggregated,19.300000,0.000000,210,210,210,210,210,210,220,220,230,230,230,340,0,210.0,208.9214981675254,201.99166699603666,230.05920799914747,198.0
1765383194,10,,Aggregated,18.900000,0.000000,210,210,210,210,210,210,220,220,230,230,230,361,0,210.0,208.87410295533837,201.99166699603666,230.05920799914747,198.0
1765383195,10,,Aggregated,19.000000,0.000000,210,210,210,210,210,210,220,220,230,230,230,381,0,210.0,208.89194532256454,201.99166699603666,230.05920799914747,198.0
1765383196,10,,Aggregated,19.100000,0.000000,210,210,210,210,210,210,220,220,230,230,230,398,0,210.0,208.8730329847365,201.99166699603666,230.05920799914747,198.0
1765383197,10,,Aggregated,18.900000,0.000000,210,210,210,210,210,210,220,220,230,230,230,421,0,210.0,208.78874476469645,201.99166699603666,230.05920799914747,198.0
1765383198,10,,Aggregated,19.000000,0.000000,210,210,210,210,210,210,220,220,230,230,230,439,0,210.0,208.79854793606776,201.99166699603666,230.05920799914747,198.0
1765383199,10,,Aggregated,19.300000,0.000000,210,210,210,210,210,210,220,220,230,230,230,459,0,210.0,208.78493727219325,201.99166699603666,230.05920799914747,198.0
1765383200,10,,Aggregated,19.300000,0.000000,210,210,210,210,210,210,220,220,230,230,230,478,0,210.0,208.7436889831445,201.99166699603666,230.05920799914747,198.0
