timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:22:21.247964,0.0,48.53125,425129.828125,5,40,0,40,0,0,1,test
2025-12-10T08:22:22.267453,2.8,49.796875,425130.828125,5,40,0,40,0,32,1,test
2025-12-10T08:22:23.276534,8.1,50.875,425131.828125,5,40,0,40,0,95,1,test
2025-12-10T08:22:24.282604,15.0,52.609375,425132.828125,5,40,0,40,0,208,1,test
2025-12-10T08:22:25.293116,15.4,54.640625,425134.828125,5,40,0,40,0,366,1,test
2025-12-10T08:22:26.361556,17.1,57.578125,425137.828125,5,40,0,40,0,546,1,test
2025-12-10T08:22:27.367886,13.6,60.265625,425139.828125,5,40,0,40,0,741,1,test
2025-12-10T08:22:28.376211,16.2,63.03125,425142.828125,5,40,0,40,0,950,1,test
2025-12-10T08:22:29.383161,16.4,65.859375,425144.828125,5,40,0,40,0,1142,1,test
2025-12-10T08:22:30.387003,18.4,68.796875,425147.828125,5,40,0,40,0,1344,1,test
2025-12-10T08:22:31.392588,20.3,71.375,425149.828125,5,40,0,40,0,1547,1,test
2025-12-10T08:22:32.397807,13.2,73.578125,425152.828125,5,40,0,40,0,1711,1,test
2025-12-10T08:22:33.407001,17.8,75.296875,425153.828125,5,40,0,40,0,1828,1,test
2025-12-10T08:22:34.414845,27.2,76.53125,425154.828125,5,40,0,40,0,1923,1,test
2025-12-10T08:22:35.423881,26.5,77.578125,425155.828125,5,40,0,40,0,1972,1,test
2025-12-10T08:22:36.433028,19.6,77.578125,425155.828125,5,40,0,40,0,1979,1,test
2025-12-10T08:22:37.442794,14.9,77.578125,425155.828125,5,40,0,40,0,1984,1,test
2025-12-10T08:22:38.450268,18.2,77.578125,425155.828125,5,40,0,40,0,1978,1,test
2025-12-10T08:22:39.455813,20.1,77.578125,425155.828125,5,40,0,40,0,1984,1,test
2025-12-10T08:22:40.462893,17.7,77.578125,425155.828125,5,40,0,40,0,1975,1,test
2025-12-10T08:22:41.472617,19.9,77.578125,425155.828125,5,40,0,40,0,1970,1,test
2025-12-10T08:22:42.480565,13.1,77.578125,425155.828125,5,40,0,40,0,1982,1,test
2025-12-10T08:22:43.490173,17.7,77.578125,425155.828125,5,40,0,40,0,1989,1,test
2025-12-10T08:22:44.499218,18.3,77.578125,425155.828125,5,40,0,40,0,1986,1,test
2025-12-10T08:22:45.508578,17.6,77.578125,425155.828125,5,40,0,40,0,1991,1,test
2025-12-10T08:22:46.515064,19.6,77.65625,425155.828125,5,40,0,40,0,1993,1,test
2025-12-10T08:22:47.522312,13.5,77.65625,425155.828125,5,40,0,40,0,1987,1,test
2025-12-10T08:22:48.527839,19.2,77.65625,425155.828125,5,40,0,40,0,1992,1,test
2025-12-10T08:22:49.534558,16.6,77.65625,425155.828125,5,40,0,40,0,1992,1,test
2025-12-10T08:22:50.542312,18.3,77.65625,425155.828125,5,40,0,40,0,1986,1,test
2025-12-10T08:22:51.555309,14.8,77.65625,425155.828125,5,40,0,40,0,1971,1,bg_completion
2025-12-10T08:22:52.560334,3.6,77.65625,425155.828125,5,40,0,40,0,1771,1,bg_completion
2025-12-10T08:22:53.565321,5.8,77.65625,425155.828125,5,40,0,40,0,1571,1,bg_completion
2025-12-10T08:22:54.570192,6.7,77.65625,425155.828125,5,40,0,40,0,1358,1,bg_completion
2025-12-10T08:22:55.580880,6.2,77.65625,425155.828125,5,40,0,40,0,1165,1,bg_completion
2025-12-10T08:22:56.588245,5.1,77.65625,425155.828125,5,40,0,40,0,967,1,bg_completion
2025-12-10T08:22:57.597167,5.5,77.65625,425155.828125,5,40,0,40,0,768,1,bg_completion
2025-12-10T08:22:58.605415,5.0,77.65625,425155.828125,5,40,0,40,0,566,1,bg_completion
2025-12-10T08:22:59.617316,5.9,77.65625,425155.828125,5,40,0,40,0,365,1,bg_completion
2025-12-10T08:23:00.625570,6.0,77.65625,425155.828125,5,40,0,40,0,174,1,bg_completion
2025-12-10T08:23:01.631078,4.8,77.65625,425155.828125,5,40,0,40,0,0,1,bg_completion
