Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765383418,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765383419,20,,Aggregated,0.000000,0.000000,210,220,220,220,220,220,220,220,220,220,220,40,0,210.0,213.05034177494235,203.70445799198933,222.55654200853314,180.3
1765383420,40,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383421,60,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383422,80,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383423,100,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383424,100,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383425,100,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383426,100,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383427,100,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383428,100,,Aggregated,0.000000,0.000000,210,220,220,220,220,270,350,350,350,350,350,44,0,210.0,219.22337227277404,203.70445799198933,348.4821669990197,180.36363636363637
1765383429,100,,Aggregated,4.888889,0.000000,8800,9400,9400,9400,9500,9600,9600,9600,9600,9600,9600,112,0,8800.0,5617.248756008329,203.70445799198933,9601.702667001518,180.125
1765383430,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383431,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383432,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383433,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383434,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383435,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383436,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383437,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383438,100,,Aggregated,4.400000,0.000000,8000,8800,9400,9400,9500,9600,9600,9600,9600,9600,9600,152,0,8000.0,5753.196122572358,203.70445799198933,9601.702667001518,180.17105263157896
1765383439,100,,Aggregated,10.800000,0.000000,8000,8800,9400,9400,9600,9600,9900,9900,10000,10000,10000,158,0,8000.0,5908.899047246749,203.70445799198933,10076.093707990367,180.15189873417722
1765383440,100,,Aggregated,10.800000,0.000000,8800,9400,9500,9600,10000,11000,11000,11000,11000,11000,11000,185,0,8800.0,6585.542734026926,203.70445799198933,10776.955958004692,180.26486486486488
1765383441,100,,Aggregated,10.800000,0.000000,8800,9400,9500,9600,11000,11000,11000,11000,11000,11000,11000,186,0,8800.0,6609.555103064398,203.70445799198933,11051.843374996679,180.2688172043011
1765383442,100,,Aggregated,10.800000,0.000000,8800,9400,9500,9600,11000,11000,11000,11000,11000,11000,11000,186,0,8800.0,6609.555103064398,203.70445799198933,11051.843374996679,180.2688172043011
1765383443,100,,Aggregated,10.800000,0.000000,8800,9400,9500,9600,11000,11000,11000,11000,11000,11000,11000,186,0,8800.0,6609.555103064398,203.70445799198933,11051.843374996679,180.2688172043011
