Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765383087,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765383088,20,,Aggregated,0.000000,0.000000,210,220,220,220,220,230,230,230,230,230,230,40,0,210.0,213.848629248605,203.67179199820384,227.62745899672154,182.1
1765383089,40,,Aggregated,0.000000,0.000000,220,220,220,220,260,570,940,940,940,940,940,47,0,220.0,254.14486884968008,203.67179199820384,941.8823750020238,182.2340425531915
1765383090,60,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383091,80,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383092,100,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383093,100,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383094,100,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383096,100,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383097,100,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383098,100,,Aggregated,0.000000,0.000000,220,220,220,230,390,760,1100,1100,1100,1100,1100,48,0,220.0,272.69243754017225,203.67179199820384,1144.428165993304,182.25
1765383099,100,,Aggregated,4.800000,0.000000,8800,8900,9400,9400,9500,9600,9600,9600,9600,9600,9600,112,0,8800.0,5342.199761214423,203.67179199820384,9641.91595801094,181.85714285714286
1765383100,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383101,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383102,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383103,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383104,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383105,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383106,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383107,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383108,100,,Aggregated,4.800000,0.000000,8000,8800,9000,9400,9400,9600,9600,9600,9600,9600,9600,151,0,8000.0,5779.957768827733,203.67179199820384,9641.91595801094,181.94039735099338
1765383109,100,,Aggregated,10.300000,0.000000,8000,8800,9400,9400,9600,10000,10000,10000,10000,10000,10000,161,0,8000.0,6049.433596602313,203.67179199820384,10289.304624995566,181.95652173913044
1765383110,100,,Aggregated,10.300000,0.000000,8800,9400,9500,9600,11000,11000,11000,11000,11000,11000,11000,188,0,8800.0,6708.965357999953,203.67179199820384,11003.669916011859,182.04255319148936
1765383111,100,,Aggregated,10.300000,0.000000,8800,9400,9500,9900,11000,11000,11000,11000,11000,11000,11000,189,0,8800.0,6732.693998523739,203.67179199820384,11193.67841699568,182.04761904761904
1765383112,100,,Aggregated,10.300000,0.000000,8800,9400,9500,9900,11000,11000,11000,11000,11000,11000,11000,189,0,8800.0,6732.693998523739,203.67179199820384,11193.67841699568,182.04761904761904
1765383113,100,,Aggregated,10.300000,0.000000,8800,9400,9500,9900,11000,11000,11000,11000,11000,11000,11000,189,0,8800.0,6732.693998523739,203.67179199820384,11193.67841699568,182.04761904761904
