Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765383600,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765383601,20,,Aggregated,0.000000,0.000000,420,420,620,620,620,620,620,620,620,620,620,3,0,420.0,416.1901666666381,211.35479099757504,617.4976670008618,201.0
1765383602,40,,Aggregated,0.000000,0.000000,620,670,1000,1000,1400,1400,1400,1400,1400,1400,1400,7,0,620.0,706.8811131425069,211.35479099757504,1441.801499997382,201.0
1765383603,60,,Aggregated,2.000000,0.000000,1000,1200,1200,1400,2300,2900,2900,2900,2900,2900,2900,14,0,1000.0,1102.85349699864,211.35479099757504,2879.408915992826,201.0
1765383604,80,,Aggregated,3.500000,0.000000,1200,1400,1500,1500,2900,3900,3900,3900,3900,3900,3900,19,0,1200.0,1317.4843574203182,211.35479099757504,3905.7971659931354,201.0
1765383605,100,,Aggregated,3.666667,0.000000,1300,1500,1600,1600,2900,3900,4700,4700,4700,4700,4700,23,0,1300.0,1494.727565173652,211.35479099757504,4726.305125004728,201.0
1765383606,100,,Aggregated,3.500000,0.000000,1400,1600,1700,1900,3900,4700,6000,6000,6000,6000,6000,29,0,1400.0,1688.469395103186,211.35479099757504,5959.656583989272,201.0
1765383607,100,,Aggregated,3.800000,0.000000,1600,1800,1900,2100,3900,6000,7000,7000,7000,7000,7000,34,0,1500.0,1872.9584448532585,211.35479099757504,6979.52616699331,201.0
1765383608,100,,Aggregated,3.800000,0.000000,1600,1800,1900,2100,3900,6000,7000,7000,7000,7000,7000,34,0,1500.0,1872.9584448532585,211.35479099757504,6979.52616699331,201.0
1765383609,100,,Aggregated,3.833333,0.000000,1600,2100,2100,2300,3900,6000,8400,8400,8400,8400,8400,41,0,1600.0,2079.4277215609327,211.35479099757504,8420.537500001956,201.0
1765383610,100,,Aggregated,4.250000,0.000000,1800,2200,2300,2400,4700,7000,9700,9700,9700,9700,9700,47,0,1800.0,2277.7290860001503,211.35479099757504,9654.832708009053,201.0
1765383611,100,,Aggregated,4.250000,0.000000,1800,2200,2300,2400,4700,7000,9700,9700,9700,9700,9700,47,0,1800.0,2277.7290860001503,211.35479099757504,9654.832708009053,201.0
1765383612,100,,Aggregated,4.555556,0.000000,2100,2400,2500,2600,4700,8400,9700,11000,11000,11000,11000,55,0,2100.0,2478.0503174369437,211.35479099757504,11288.948000001255,201.0
1765383613,100,,Aggregated,4.500000,0.000000,2200,2500,2600,2700,4700,8400,11000,13000,13000,13000,13000,62,0,2100.0,2667.1497359040527,211.35479099757504,12740.129625002737,201.0
1765383614,100,,Aggregated,4.500000,0.000000,2200,2500,2600,2700,4700,8400,11000,13000,13000,13000,13000,62,0,2100.0,2667.1497359040527,211.35479099757504,12740.129625002737,201.0
1765383615,100,,Aggregated,4.400000,0.000000,2300,2600,2900,2900,4700,9700,13000,15000,15000,15000,15000,71,0,2300.0,2869.5112065640424,211.35479099757504,14588.657166998019,201.0
1765383616,100,,Aggregated,4.400000,0.000000,2300,2600,2900,2900,4700,9700,13000,15000,15000,15000,15000,71,0,2300.0,2869.5112065640424,211.35479099757504,14588.657166998019,201.0
1765383617,100,,Aggregated,4.800000,0.000000,2500,2800,3000,3200,6000,11000,15000,16000,16000,16000,16000,79,0,2500.0,3068.2265828107556,211.35479099757504,16233.652999988408,201.0
1765383618,100,,Aggregated,4.800000,0.000000,2500,2800,3000,3200,6000,11000,15000,16000,16000,16000,16000,79,0,2500.0,3068.2265828107556,211.35479099757504,16233.652999988408,201.0
1765383619,100,,Aggregated,4.800000,0.000000,2600,3000,3300,3300,6000,11000,16000,18000,18000,18000,18000,89,0,2600.0,3272.4019133932547,211.35479099757504,18279.487708990928,201.0
1765383620,100,,Aggregated,4.800000,0.000000,2600,3000,3300,3300,6000,11000,16000,18000,18000,18000,18000,89,0,2600.0,3272.4019133932547,211.35479099757504,18279.487708990928,201.0
1765383621,100,,Aggregated,4.500000,0.000000,2700,3200,3400,3600,6000,13000,18000,20000,20000,20000,20000,98,0,2700.0,3472.9338758467693,211.35479099757504,20130.70387499465,201.0
1765383622,100,,Aggregated,4.500000,0.000000,2700,3200,3400,3600,6000,13000,18000,20000,20000,20000,20000,98,0,2700.0,3472.9338758467693,211.35479099757504,20130.70387499465,201.0
1765383623,100,,Aggregated,4.800000,0.000000,2900,3300,3600,3700,6000,13000,18000,20000,22000,22000,22000,109,0,2900.0,3680.2236425870315,211.35479099757504,22394.253791993833,201.0
1765383624,100,,Aggregated,4.800000,0.000000,2900,3300,3600,3700,6000,13000,18000,20000,22000,22000,22000,109,0,2900.0,3680.2236425870315,211.35479099757504,22394.253791993833,201.0
1765383625,100,,Aggregated,4.300000,0.000000,3000,3600,3700,3900,4700,13000,18000,20000,22000,22000,22000,118,0,3000.0,3694.008847813505,211.35479099757504,22394.253791993833,201.0
