Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/sync-route-sync-inner-async-bg-async-task,5169,0,220.0,221.3386678441257,201.21812500292435,333.11483399302233,199.31089185529115,177.93215854084903,0.0,220,220,230,240,240,250,260,270,330,330,330
,Aggregated,5169,0,220.0,221.3386678441257,201.21812500292435,333.11483399302233,199.31089185529115,177.93215854084903,0.0,220,220,230,240,240,250,260,270,330,330,330
