timestamp,cpu_percent,memory_rss_mb,memory_vms_mb,process_threads,thread_pool_total,thread_pool_borrowed,thread_pool_available,thread_pool_waiting,pending_bg_tasks,active_threads,phase
2025-12-10T08:16:57.908202,0.0,48.921875,425130.28125,5,40,0,40,0,0,1,test
2025-12-10T08:16:58.924106,3.8,51.6875,425773.84375,45,40,40,0,1,29,41,test
2025-12-10T08:16:59.928310,3.7,52.546875,425790.90625,46,40,40,0,44,44,42,test
2025-12-10T08:17:00.934495,1.0,52.953125,425790.90625,46,40,40,0,64,44,42,test
2025-12-10T08:17:01.943378,2.1,53.46875,425790.90625,46,40,40,0,84,44,42,test
2025-12-10T08:17:02.953727,0.8,53.859375,425791.90625,46,40,40,0,104,44,42,test
2025-12-10T08:17:03.965586,0.3,53.875,425791.90625,46,40,40,0,104,44,42,test
2025-12-10T08:17:04.976373,0.3,53.875,425791.90625,46,40,40,0,104,44,42,test
2025-12-10T08:17:05.984612,0.3,53.875,425791.90625,46,40,40,0,104,44,42,test
2025-12-10T08:17:06.991295,0.3,53.875,425791.90625,46,40,40,0,104,44,42,test
2025-12-10T08:17:08.001809,0.3,53.890625,425791.90625,46,40,40,0,104,44,42,test
2025-12-10T08:17:09.011572,4.2,53.875,425775.84375,45,40,40,0,86,49,41,test
2025-12-10T08:17:10.020315,13.4,54.875,425776.84375,45,40,40,0,169,111,41,test
2025-12-10T08:17:11.027661,0.7,54.984375,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:12.039127,0.4,55.0,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:13.050879,0.4,55.0,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:14.061452,0.3,55.015625,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:15.075252,0.4,55.015625,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:16.084648,0.4,55.015625,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:17.099863,0.5,55.015625,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:18.112741,0.4,55.015625,425776.84375,45,40,40,0,172,112,41,test
2025-12-10T08:17:19.122838,2.0,55.015625,425776.84375,45,40,40,0,170,114,41,test
2025-12-10T08:17:20.136037,7.6,55.015625,425776.84375,45,40,40,0,158,105,41,test
2025-12-10T08:17:21.146483,1.2,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:22.154024,0.3,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:23.164498,0.4,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:24.172062,0.3,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:25.188725,0.5,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:26.198153,0.4,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:27.208999,0.4,55.015625,425776.84375,45,40,40,0,166,106,41,test
2025-12-10T08:17:28.224180,0.7,55.015625,425776.84375,45,40,40,0,166,106,41,bg_completion
2025-12-10T08:17:29.229597,0.4,55.015625,425776.84375,45,40,40,0,162,102,41,bg_completion
