Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1765383504,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1765383506,5,,Aggregated,0.000000,0.000000,480,480,830,830,830,830,830,830,830,830,830,4,0,420.0,484.2286042548949,216.14791700267233,825.8930839947425,201.0
1765383507,10,,Aggregated,0.000000,0.000000,740,740,830,1200,1900,1900,1900,1900,1900,1900,1900,9,0,740.0,789.5778242220533,216.14791700267233,1854.3697919958504,201.0
1765383508,10,,Aggregated,0.000000,0.000000,740,820,830,1200,1900,1900,1900,1900,1900,1900,1900,14,0,740.0,858.4029227869386,216.14791700267233,1878.8156250084285,201.0
1765383509,10,,Aggregated,2.000000,0.000000,820,1200,1300,1400,1900,2700,2700,2700,2700,2700,2700,18,0,820.0,1037.939201556987,216.14791700267233,2702.1002920082537,201.0
1765383510,10,,Aggregated,3.000000,0.000000,1100,1300,1400,1500,1900,2700,3500,3500,3500,3500,3500,22,0,830.0,1192.1100342733553,216.14791700267233,3517.3896250053076,201.0
1765383511,10,,Aggregated,3.500000,0.000000,1200,1400,1700,1700,2700,3500,4500,4500,4500,4500,4500,27,0,1200.0,1371.2888519636451,216.14791700267233,4547.65804100316,201.0
1765383512,10,,Aggregated,3.600000,0.000000,1400,1700,1800,1900,2700,4500,5600,5600,5600,5600,5600,32,0,1400.0,1550.4808047503502,216.14791700267233,5576.585082992096,201.0
1765383513,10,,Aggregated,3.666667,0.000000,1400,1700,1800,1900,2700,4500,5600,5600,5600,5600,5600,37,0,1400.0,1577.602571000367,216.14791700267233,5576.585082992096,201.0
1765383514,10,,Aggregated,3.857143,0.000000,1600,1700,1800,1900,1900,3500,5600,5600,5600,5600,5600,42,0,1600.0,1596.143890905036,216.14791700267233,5576.585082992096,201.0
1765383515,10,,Aggregated,4.000000,0.000000,1600,1800,1900,1900,1900,3500,5600,5600,5600,5600,5600,47,0,1600.0,1619.9690487871735,216.14791700267233,5576.585082992096,201.0
1765383516,10,,Aggregated,4.111111,0.000000,1700,1700,1900,1900,1900,3500,4500,5600,5600,5600,5600,52,0,1600.0,1633.8346995575052,216.14791700267233,5576.585082992096,201.0
1765383517,10,,Aggregated,4.200000,0.000000,1700,1800,1900,1900,1900,3500,4500,5600,5600,5600,5600,57,0,1700.0,1647.6687332278264,216.14791700267233,5576.585082992096,201.0
1765383518,10,,Aggregated,4.700000,0.000000,1700,1700,1900,1900,1900,2700,4500,5600,5600,5600,5600,62,0,1700.0,1650.5413871287133,216.14791700267233,5576.585082992096,201.0
1765383519,10,,Aggregated,4.800000,0.000000,1700,1800,1900,1900,1900,2700,4500,5600,5600,5600,5600,67,0,1700.0,1658.4625895818826,216.14791700267233,5576.585082992096,201.0
1765383520,10,,Aggregated,4.800000,0.000000,1700,1800,1800,1900,1900,2700,4500,5600,5600,5600,5600,72,0,1700.0,1666.16739759714,216.14791700267233,5576.585082992096,201.0
1765383521,10,,Aggregated,4.800000,0.000000,1700,1800,1800,1900,1900,2700,4500,5600,5600,5600,5600,77,0,1700.0,1673.4866049999066,216.14791700267233,5576.585082992096,201.0
1765383522,10,,Aggregated,4.900000,0.000000,1700,1800,1800,1900,1900,1900,4500,5600,5600,5600,5600,82,0,1700.0,1676.3980462680438,216.14791700267233,5576.585082992096,201.0
1765383523,10,,Aggregated,5.000000,0.000000,1700,1800,1800,1900,1900,1900,4500,5600,5600,5600,5600,87,0,1700.0,1679.2611547122876,216.14791700267233,5576.585082992096,201.0
1765383524,10,,Aggregated,5.000000,0.000000,1700,1800,1800,1900,1900,1900,4500,5600,5600,5600,5600,92,0,1700.0,1680.2338329128004,216.14791700267233,5576.585082992096,201.0
1765383525,10,,Aggregated,5.000000,0.000000,1700,1800,1800,1900,1900,1900,4500,5600,5600,5600,5600,97,0,1700.0,1688.8481658348123,216.14791700267233,5576.585082992096,201.0
1765383526,10,,Aggregated,5.000000,0.000000,1700,1800,1800,1900,1900,1900,3500,4500,5600,5600,5600,102,0,1700.0,1694.8442949607281,216.14791700267233,5576.585082992096,201.0
1765383527,10,,Aggregated,5.000000,0.000000,1700,1800,1800,1900,1900,1900,3500,4500,5600,5600,5600,107,0,1700.0,1696.8837173177728,216.14791700267233,5576.585082992096,201.0
1765383528,10,,Aggregated,5.000000,0.000000,1700,1800,1800,1900,1900,1900,3500,4500,5600,5600,5600,112,0,1700.0,1698.6077619377672,216.14791700267233,5576.585082992096,201.0
1765383529,10,,Aggregated,4.500000,0.000000,1700,1800,1800,1900,1900,1900,3500,4500,5600,5600,5600,117,0,1700.0,1700.2007475388475,216.14791700267233,5576.585082992096,201.0
1765383530,10,,Aggregated,4.500000,0.000000,1700,1800,1800,1900,1900,1900,3500,4500,5600,5600,5600,117,0,1700.0,1700.2007475388475,216.14791700267233,5576.585082992096,201.0
